transaction_id,transaction_date,clean_time,transaction_qty,store_id,store_location,product_id,unit_price,product_category,product_type,product_detail,day_name,month_name,day_number,time_bucket,day_type,Month_period,Bucket_spend,clean_unit_price,revenue
8029,2023-01-15,08:50:26,2,3,Astoria,23,"2,5",Coffee,Drip coffee,Our Old Time Diner Blend Rg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,2.5,5
8030,2023-01-15,08:51:04,2,5,Lower Manhattan,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,3,6
8031,2023-01-15,08:52:50,1,5,Lower Manhattan,36,"3,75",Coffee,Premium brewed coffee,Jamaican Coffee River Lg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,3.75,3.75
8032,2023-01-15,08:52:50,1,5,Lower Manhattan,79,"3,75",Bakery,Scone,Jumbo Savory Scone,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,3.75,3.75
8033,2023-01-15,08:53:10,1,3,Astoria,44,"2,5",Tea,Brewed herbal tea,Peppermint Rg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,2.5,2.5
8034,2023-01-15,08:53:38,2,5,Lower Manhattan,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,3,6
8035,2023-01-15,08:53:38,1,5,Lower Manhattan,72,"3,25",Bakery,Scone,Ginger Scone,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,3.25,3.25
8036,2023-01-15,08:54:21,2,8,Hell's Kitchen,50,"2,5",Tea,Brewed Black tea,Earl Grey Rg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,2.5,5
8037,2023-01-15,08:55:07,1,8,Hell's Kitchen,36,"3,75",Coffee,Premium brewed coffee,Jamaican Coffee River Lg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,3.75,3.75
8038,2023-01-15,08:55:07,1,8,Hell's Kitchen,71,"3,75",Bakery,Pastry,Chocolate Croissant,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,3.75,3.75
8039,2023-01-15,08:57:41,1,8,Hell's Kitchen,27,"3,5",Coffee,Organic brewed coffee,Brazilian Lg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,3.5,3.5
8040,2023-01-15,08:57:49,2,8,Hell's Kitchen,48,"2,5",Tea,Brewed Black tea,English Breakfast Rg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,2.5,5
8041,2023-01-15,08:58:01,1,3,Astoria,29,"2,5",Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,2.5,2.5
8042,2023-01-15,08:58:01,1,3,Astoria,2,18,Coffee beans,House blend Beans,Our Old Time Diner Blend,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,18,18
8043,2023-01-15,09:01:31,1,3,Astoria,60,"3,75",Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,3.75,3.75
8044,2023-01-15,09:01:31,1,3,Astoria,79,"3,75",Bakery,Scone,Jumbo Savory Scone,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,3.75,3.75
8045,2023-01-15,09:01:46,2,5,Lower Manhattan,35,"3,1",Coffee,Premium brewed coffee,Jamaican Coffee River Rg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,3.1,6.2
8046,2023-01-15,09:02:02,2,3,Astoria,40,"3,75",Coffee,Barista Espresso,Cappuccino,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,3.75,7.5
8047,2023-01-15,09:02:02,2,3,Astoria,84,"0,8",Flavours,Regular syrup,Chocolate syrup,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,0.8,1.6
8048,2023-01-15,09:02:48,1,8,Hell's Kitchen,49,3,Tea,Brewed Black tea,English Breakfast Lg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,3,3
8049,2023-01-15,09:03:38,1,3,Astoria,42,"2,5",Tea,Brewed herbal tea,Lemon Grass Rg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,2.5,2.5
8050,2023-01-15,09:04:11,2,8,Hell's Kitchen,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,4,8
8051,2023-01-15,09:04:26,1,5,Lower Manhattan,44,"2,5",Tea,Brewed herbal tea,Peppermint Rg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,2.5,2.5
8052,2023-01-15,09:04:28,2,3,Astoria,52,"2,5",Tea,Brewed Chai tea,Traditional Blend Chai Rg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,2.5,5
8053,2023-01-15,09:04:53,1,8,Hell's Kitchen,61,"4,75",Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,4.75,4.75
8054,2023-01-15,09:05:07,1,3,Astoria,61,"4,75",Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,4.75,4.75
8055,2023-01-15,09:05:15,2,3,Astoria,57,"3,1",Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,3.1,6.2
8056,2023-01-15,09:06:09,1,3,Astoria,26,3,Coffee,Organic brewed coffee,Brazilian Rg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,3,3
8057,2023-01-15,09:07:25,2,3,Astoria,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,3,6
8058,2023-01-15,09:09:42,1,8,Hell's Kitchen,46,"2,5",Tea,Brewed Green tea,Serenity Green Tea Rg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,2.5,2.5
8059,2023-01-15,09:10:10,1,3,Astoria,35,"3,1",Coffee,Premium brewed coffee,Jamaican Coffee River Rg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,3.1,3.1
8060,2023-01-15,09:10:10,1,3,Astoria,73,"3,75",Bakery,Pastry,Almond Croissant,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,3.75,3.75
8061,2023-01-15,09:11:12,2,5,Lower Manhattan,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,3,6
8062,2023-01-15,09:13:00,2,5,Lower Manhattan,33,"3,5",Coffee,Gourmet brewed coffee,Ethiopia Lg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,3.5,7
8063,2023-01-15,09:13:50,1,3,Astoria,25,"2,2",Coffee,Organic brewed coffee,Brazilian Sm,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,2.2,2.2
8064,2023-01-15,09:13:53,1,5,Lower Manhattan,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,2,2
8065,2023-01-15,09:13:53,1,5,Lower Manhattan,69,"3,25",Bakery,Biscotti,Hazelnut Biscotti,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,3.25,3.25
8066,2023-01-15,09:16:37,2,3,Astoria,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,2,4
8067,2023-01-15,09:16:37,1,3,Astoria,79,"3,75",Bakery,Scone,Jumbo Savory Scone,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,3.75,3.75
8068,2023-01-15,09:18:22,2,3,Astoria,42,"2,5",Tea,Brewed herbal tea,Lemon Grass Rg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,2.5,5
8069,2023-01-15,09:19:36,2,5,Lower Manhattan,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,3,6
8070,2023-01-15,09:19:42,2,5,Lower Manhattan,39,"4,25",Coffee,Barista Espresso,Latte Rg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,4.25,8.5
8071,2023-01-15,09:19:42,2,5,Lower Manhattan,64,"0,8",Flavours,Regular syrup,Hazelnut syrup,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,0.8,1.6
8072,2023-01-15,09:19:43,2,3,Astoria,29,"2,5",Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,2.5,5
8073,2023-01-15,09:21:35,2,3,Astoria,26,3,Coffee,Organic brewed coffee,Brazilian Rg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,3,6
8074,2023-01-15,09:21:45,1,3,Astoria,48,"2,5",Tea,Brewed Black tea,English Breakfast Rg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,2.5,2.5
8075,2023-01-15,09:22:08,2,8,Hell's Kitchen,60,"3,75",Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,3.75,7.5
8076,2023-01-15,09:22:22,1,3,Astoria,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,3,3
8077,2023-01-15,09:22:22,1,3,Astoria,7,"19,75",Coffee beans,Premium Beans,Jamacian Coffee River,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,19.75,19.75
8078,2023-01-15,09:24:04,2,8,Hell's Kitchen,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,4,8
8079,2023-01-15,09:24:04,1,8,Hell's Kitchen,20,"7,6",Packaged Chocolate,Organic Chocolate,Sustainably Grown Organic,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,7.6,7.6
8080,2023-01-15,09:24:46,2,8,Hell's Kitchen,52,"2,5",Tea,Brewed Chai tea,Traditional Blend Chai Rg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,2.5,5
8081,2023-01-15,09:24:50,3,5,Lower Manhattan,27,"3,5",Coffee,Organic brewed coffee,Brazilian Lg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,3.5,10.5
8082,2023-01-15,09:26:48,2,3,Astoria,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,2,4
8083,2023-01-15,09:30:50,2,5,Lower Manhattan,29,"2,5",Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,2.5,5
8084,2023-01-15,09:31:15,2,3,Astoria,41,"4,25",Coffee,Barista Espresso,Cappuccino Lg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,4.25,8.5
8085,2023-01-15,09:31:15,1,3,Astoria,63,"0,8",Flavours,Regular syrup,Carmel syrup,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,0.8,0.8
8086,2023-01-15,09:31:15,1,3,Astoria,76,"3,5",Bakery,Biscotti,Chocolate Chip Biscotti,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,3.5,3.5
8087,2023-01-15,09:32:07,1,3,Astoria,45,3,Tea,Brewed herbal tea,Peppermint Lg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,3,3
8088,2023-01-15,09:32:07,1,3,Astoria,78,"4,5",Bakery,Scone,Scottish Cream Scone ,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,4.5,4.5
8089,2023-01-15,09:33:09,1,3,Astoria,49,3,Tea,Brewed Black tea,English Breakfast Lg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,3,3
8090,2023-01-15,09:34:23,1,8,Hell's Kitchen,50,"2,5",Tea,Brewed Black tea,Earl Grey Rg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,2.5,2.5
8091,2023-01-15,09:34:23,1,8,Hell's Kitchen,72,"3,25",Bakery,Scone,Ginger Scone,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,3.25,3.25
8092,2023-01-15,09:34:23,2,8,Hell's Kitchen,59,"4,5",Drinking Chocolate,Hot chocolate,Dark chocolate Lg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,4.5,9
8093,2023-01-15,09:34:27,2,8,Hell's Kitchen,41,"4,25",Coffee,Barista Espresso,Cappuccino Lg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,4.25,8.5
8094,2023-01-15,09:34:27,1,8,Hell's Kitchen,65,"0,8",Flavours,Sugar free syrup,Sugar Free Vanilla syrup,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,0.8,0.8
8095,2023-01-15,09:34:27,1,8,Hell's Kitchen,14,"8,95",Loose Tea,Black tea,Earl Grey,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,8.95,8.95
8096,2023-01-15,09:35:02,2,8,Hell's Kitchen,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,2,4
8097,2023-01-15,09:35:02,1,8,Hell's Kitchen,69,"3,25",Bakery,Biscotti,Hazelnut Biscotti,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,3.25,3.25
8098,2023-01-15,09:35:43,1,8,Hell's Kitchen,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,3,3
8099,2023-01-15,09:36:07,2,3,Astoria,44,"2,5",Tea,Brewed herbal tea,Peppermint Rg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,2.5,5
8100,2023-01-15,09:36:07,1,3,Astoria,70,"3,25",Bakery,Scone,Cranberry Scone,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,3.25,3.25
8101,2023-01-15,09:36:25,1,5,Lower Manhattan,44,"2,5",Tea,Brewed herbal tea,Peppermint Rg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,2.5,2.5
8102,2023-01-15,09:36:25,1,5,Lower Manhattan,13,"8,95",Loose Tea,Black tea,English Breakfast,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,8.95,8.95
8103,2023-01-15,09:36:26,2,8,Hell's Kitchen,51,3,Tea,Brewed Black tea,Earl Grey Lg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,3,6
8104,2023-01-15,09:36:37,2,8,Hell's Kitchen,49,3,Tea,Brewed Black tea,English Breakfast Lg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,3,6
8105,2023-01-15,09:40:12,2,8,Hell's Kitchen,39,"4,25",Coffee,Barista Espresso,Latte Rg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,4.25,8.5
8106,2023-01-15,09:40:12,1,8,Hell's Kitchen,65,"0,8",Flavours,Sugar free syrup,Sugar Free Vanilla syrup,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,0.8,0.8
8107,2023-01-15,09:41:42,2,5,Lower Manhattan,46,"2,5",Tea,Brewed Green tea,Serenity Green Tea Rg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,2.5,5
8108,2023-01-15,09:41:42,1,5,Lower Manhattan,83,14,Branded,Housewares,I Need My Bean! Latte cup,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,14,14
8109,2023-01-15,09:42:38,1,8,Hell's Kitchen,75,"3,5",Bakery,Pastry,Croissant,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,3.5,3.5
8110,2023-01-15,09:44:31,2,3,Astoria,39,"4,25",Coffee,Barista Espresso,Latte Rg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,4.25,8.5
8111,2023-01-15,09:44:31,2,3,Astoria,65,"0,8",Flavours,Sugar free syrup,Sugar Free Vanilla syrup,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,0.8,1.6
8112,2023-01-15,09:45:07,1,5,Lower Manhattan,46,"2,5",Tea,Brewed Green tea,Serenity Green Tea Rg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,2.5,2.5
8113,2023-01-15,09:45:35,1,5,Lower Manhattan,57,"3,1",Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,3.1,3.1
8114,2023-01-15,09:46:44,1,8,Hell's Kitchen,50,"2,5",Tea,Brewed Black tea,Earl Grey Rg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,2.5,2.5
8115,2023-01-15,09:47:24,1,8,Hell's Kitchen,46,"2,5",Tea,Brewed Green tea,Serenity Green Tea Rg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,2.5,2.5
8116,2023-01-15,09:48:53,2,5,Lower Manhattan,31,"2,2",Coffee,Gourmet brewed coffee,Ethiopia Sm,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,2.2,4.4
8117,2023-01-15,09:51:00,2,3,Astoria,56,"2,55",Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,2.55,5.1
8118,2023-01-15,09:51:00,1,3,Astoria,72,"3,25",Bakery,Scone,Ginger Scone,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,3.25,3.25
8119,2023-01-15,09:51:00,1,3,Astoria,10,10,Coffee beans,Green beans,Guatemalan Sustainably Grown,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,10,10
8120,2023-01-15,09:51:23,2,5,Lower Manhattan,59,"4,5",Drinking Chocolate,Hot chocolate,Dark chocolate Lg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,4.5,9
8121,2023-01-15,09:51:23,1,5,Lower Manhattan,39,"4,25",Coffee,Barista Espresso,Latte Rg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,4.25,4.25
8122,2023-01-15,09:51:23,1,5,Lower Manhattan,64,"0,8",Flavours,Regular syrup,Hazelnut syrup,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,0.8,0.8
8123,2023-01-15,09:51:26,1,3,Astoria,40,"3,75",Coffee,Barista Espresso,Cappuccino,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,3.75,3.75
8124,2023-01-15,09:51:26,1,3,Astoria,63,"0,8",Flavours,Regular syrup,Carmel syrup,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,0.8,0.8
8125,2023-01-15,09:52:03,2,3,Astoria,46,"2,5",Tea,Brewed Green tea,Serenity Green Tea Rg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,2.5,5
8126,2023-01-15,09:52:03,1,3,Astoria,13,"8,95",Loose Tea,Black tea,English Breakfast,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,8.95,8.95
8127,2023-01-15,09:52:03,1,3,Astoria,83,14,Branded,Housewares,I Need My Bean! Latte cup,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,14,14
8128,2023-01-15,09:52:19,2,8,Hell's Kitchen,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,3,6
8129,2023-01-15,09:53:10,2,3,Astoria,42,"2,5",Tea,Brewed herbal tea,Lemon Grass Rg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,2.5,5
8130,2023-01-15,09:53:12,2,3,Astoria,54,"2,5",Tea,Brewed Chai tea,Morning Sunrise Chai Rg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,2.5,5
8131,2023-01-15,09:53:39,1,3,Astoria,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,3,3
8132,2023-01-15,09:54:14,1,3,Astoria,48,"2,5",Tea,Brewed Black tea,English Breakfast Rg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,2.5,2.5
8133,2023-01-15,09:54:32,1,8,Hell's Kitchen,52,"2,5",Tea,Brewed Chai tea,Traditional Blend Chai Rg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,2.5,2.5
8134,2023-01-15,09:54:45,2,3,Astoria,45,3,Tea,Brewed herbal tea,Peppermint Lg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,3,6
8135,2023-01-15,09:54:54,1,8,Hell's Kitchen,51,3,Tea,Brewed Black tea,Earl Grey Lg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,3,3
8136,2023-01-15,09:56:03,1,8,Hell's Kitchen,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,2,2
8137,2023-01-15,09:56:38,1,3,Astoria,35,"3,1",Coffee,Premium brewed coffee,Jamaican Coffee River Rg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,3.1,3.1
8138,2023-01-15,09:56:54,2,8,Hell's Kitchen,49,3,Tea,Brewed Black tea,English Breakfast Lg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,3,6
8139,2023-01-15,09:56:54,1,8,Hell's Kitchen,79,"3,75",Bakery,Scone,Jumbo Savory Scone,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,3.75,3.75
8140,2023-01-15,09:57:49,2,8,Hell's Kitchen,56,"2,55",Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,2.55,5.1
8141,2023-01-15,09:58:06,2,5,Lower Manhattan,27,"3,5",Coffee,Organic brewed coffee,Brazilian Lg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,3.5,7
8142,2023-01-15,09:58:31,1,8,Hell's Kitchen,57,"3,1",Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,3.1,3.1
8143,2023-01-15,09:58:31,1,8,Hell's Kitchen,70,"3,25",Bakery,Scone,Cranberry Scone,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,3.25,3.25
8144,2023-01-15,09:59:35,2,3,Astoria,31,"2,2",Coffee,Gourmet brewed coffee,Ethiopia Sm,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,2.2,4.4
8145,2023-01-15,09:59:52,2,5,Lower Manhattan,38,"3,75",Coffee,Barista Espresso,Latte,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,3.75,7.5
8146,2023-01-15,09:59:52,2,5,Lower Manhattan,63,"0,8",Flavours,Regular syrup,Carmel syrup,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,0.8,1.6
8147,2023-01-15,09:59:52,1,5,Lower Manhattan,72,"3,25",Bakery,Scone,Ginger Scone,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,3.25,3.25
8148,2023-01-15,10:01:26,2,3,Astoria,31,"2,2",Coffee,Gourmet brewed coffee,Ethiopia Sm,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,2.2,4.4
8149,2023-01-15,10:02:19,1,5,Lower Manhattan,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,4,4
8150,2023-01-15,10:02:52,2,3,Astoria,44,"2,5",Tea,Brewed herbal tea,Peppermint Rg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,2.5,5
8151,2023-01-15,10:02:55,1,5,Lower Manhattan,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,3,3
8152,2023-01-15,10:03:35,1,5,Lower Manhattan,49,3,Tea,Brewed Black tea,English Breakfast Lg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,3,3
8153,2023-01-15,10:04:58,1,3,Astoria,50,"2,5",Tea,Brewed Black tea,Earl Grey Rg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,2.5,2.5
8154,2023-01-15,10:04:58,1,3,Astoria,75,"3,5",Bakery,Pastry,Croissant,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,3.5,3.5
8155,2023-01-15,10:06:24,2,3,Astoria,38,"3,75",Coffee,Barista Espresso,Latte,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,3.75,7.5
8156,2023-01-15,10:06:24,1,3,Astoria,65,"0,8",Flavours,Sugar free syrup,Sugar Free Vanilla syrup,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,0.8,0.8
8157,2023-01-15,10:06:49,1,5,Lower Manhattan,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,2,2
8158,2023-01-15,10:07:04,1,3,Astoria,33,"3,5",Coffee,Gourmet brewed coffee,Ethiopia Lg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,3.5,3.5
8159,2023-01-15,10:07:42,2,8,Hell's Kitchen,27,"3,5",Coffee,Organic brewed coffee,Brazilian Lg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,3.5,7
8160,2023-01-15,10:08:24,1,3,Astoria,56,"2,55",Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,2.55,2.55
8161,2023-01-15,10:08:24,1,3,Astoria,70,"3,25",Bakery,Scone,Cranberry Scone,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,3.25,3.25
8162,2023-01-15,10:08:24,1,5,Lower Manhattan,57,"3,1",Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,3.1,3.1
8163,2023-01-15,10:08:24,1,5,Lower Manhattan,69,"3,25",Bakery,Biscotti,Hazelnut Biscotti,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,3.25,3.25
8164,2023-01-15,10:08:34,1,3,Astoria,34,"2,45",Coffee,Premium brewed coffee,Jamaican Coffee River Sm,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,2.45,2.45
8165,2023-01-15,10:09:45,2,5,Lower Manhattan,49,3,Tea,Brewed Black tea,English Breakfast Lg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,3,6
8166,2023-01-15,10:10:25,2,3,Astoria,37,3,Coffee,Barista Espresso,Espresso shot,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,3,6
8167,2023-01-15,10:10:25,2,3,Astoria,65,"0,8",Flavours,Sugar free syrup,Sugar Free Vanilla syrup,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,0.8,1.6
8168,2023-01-15,10:11:09,3,5,Lower Manhattan,54,"2,5",Tea,Brewed Chai tea,Morning Sunrise Chai Rg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,2.5,7.5
8169,2023-01-15,10:11:54,2,3,Astoria,38,"3,75",Coffee,Barista Espresso,Latte,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,3.75,7.5
8170,2023-01-15,10:11:54,2,3,Astoria,65,"0,8",Flavours,Sugar free syrup,Sugar Free Vanilla syrup,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,0.8,1.6
8171,2023-01-15,10:13:05,1,8,Hell's Kitchen,60,"3,75",Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,3.75,3.75
8172,2023-01-15,10:13:18,1,3,Astoria,37,3,Coffee,Barista Espresso,Espresso shot,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,3,3
8173,2023-01-15,10:13:18,1,3,Astoria,64,"0,8",Flavours,Regular syrup,Hazelnut syrup,Sun,Jan,15,morning,Weekend,Mid month,Cheap spend,0.8,0.8
